@relation vsrr-provisional-drug-overdose-death-counts

@attribute State {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute 'State Name' {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute Year numeric
@attribute Month {January,February,March,April,May,June,July,August,September,October,November,December}
@attribute Indicator {'Number of Deaths','Number of Drug Overdose Deaths','Cocaine (T40.5)','Heroin (T40.1)','Methadone (T40.3)','Natural & semi-synthetic opioids (T40.2)','Opioids (T40.0-T40.4,T40.6)','Percent with drugs specified','Psychostimulants with abuse potential (T43.6)','Synthetic opioids, excl. methadone (T40.4)'}
@attribute 'Data Value' numeric
@attribute 'Predicted Value' numeric
@attribute 'Percent Complete' numeric
@attribute 'Percent Pending Investigation' numeric
@attribute Footnote {'Underreported due to incomplete data','Jurisdiction-specific values not shown for 2018 due to incomplete cause of death reporting at the time of analysis'}

@data
HI,HI,2018,January,'Number of Deaths',11521,?,100,0.034719,'Underreported due to incomplete data'
HI,HI,2018,February,'Number of Deaths',11580,?,100,0.034542,'Underreported due to incomplete data'
HI,HI,2018,March,'Number of Deaths',11659,?,100,0.042885,'Underreported due to incomplete data'
HI,HI,2018,April,'Number of Deaths',11671,?,100,0.042841,'Underreported due to incomplete data'
HI,HI,2015,January,'Number of Drug Overdose Deaths',157,159,100,0.018139,?
HI,HI,2015,February,'Number of Drug Overdose Deaths',161,163,100,0.018057,?
HI,HI,2015,March,'Number of Drug Overdose Deaths',158,160,100,0.018062,?
HI,HI,2015,April,'Number of Drug Overdose Deaths',157,159,100,0.018131,?
HI,HI,2015,May,'Number of Drug Overdose Deaths',163,165,100,0.018078,?
HI,HI,2015,June,'Number of Drug Overdose Deaths',147,148,100,0.018018,?
HI,HI,2015,July,'Number of Drug Overdose Deaths',147,148,100,0.018,?
HI,HI,2015,August,'Number of Drug Overdose Deaths',149,150,100,0.017992,?
HI,HI,2015,September,'Number of Drug Overdose Deaths',153,154,100,0.017931,?
HI,HI,2015,October,'Number of Drug Overdose Deaths',156,158,100,0.026817,?
HI,HI,2015,November,'Number of Drug Overdose Deaths',165,167,100,0.017852,?
HI,HI,2015,December,'Number of Drug Overdose Deaths',171,172,100,0.008922,?
HI,HI,2016,January,'Number of Drug Overdose Deaths',174,175,100,0.009033,?
HI,HI,2016,February,'Number of Drug Overdose Deaths',181,183,100,0.018075,?
HI,HI,2016,March,'Number of Drug Overdose Deaths',187,189,100,0.018072,?
HI,HI,2016,April,'Number of Drug Overdose Deaths',191,193,100,0.018088,?
HI,HI,2016,May,'Number of Drug Overdose Deaths',190,193,100,0.0547,?
HI,HI,2016,June,'Number of Drug Overdose Deaths',194,198,100,0.091735,?
HI,HI,2016,July,'Number of Drug Overdose Deaths',193,198,100,0.128488,?
HI,HI,2016,August,'Number of Drug Overdose Deaths',203,210,100,0.165259,?
HI,HI,2016,September,'Number of Drug Overdose Deaths',194,202,100,0.203252,?
HI,HI,2016,October,'Number of Drug Overdose Deaths',193,202,100,0.220791,?
HI,HI,2016,November,'Number of Drug Overdose Deaths',195,205,100,0.265106,?
HI,HI,2016,December,'Number of Drug Overdose Deaths',199,212,100,0.326057,?
HI,HI,2017,January,'Number of Drug Overdose Deaths',203,214,100,0.323102,'Underreported due to incomplete data'
HI,HI,2017,February,'Number of Drug Overdose Deaths',190,201,100,0.315003,'Underreported due to incomplete data'
HI,HI,2017,March,'Number of Drug Overdose Deaths',182,192,100,0.314296,'Underreported due to incomplete data'
HI,HI,2017,April,'Number of Drug Overdose Deaths',180,190,100,0.312361,'Underreported due to incomplete data'
HI,HI,2017,May,'Number of Drug Overdose Deaths',190,200,100,0.274191,'Underreported due to incomplete data'
HI,HI,2017,June,'Number of Drug Overdose Deaths',188,197,100,0.237258,'Underreported due to incomplete data'
HI,HI,2017,July,'Number of Drug Overdose Deaths',193,202,100,0.210804,'Underreported due to incomplete data'
HI,HI,2017,August,'Number of Drug Overdose Deaths',188,197,100,0.184017,'Underreported due to incomplete data'
HI,HI,2017,September,'Number of Drug Overdose Deaths',196,203,100,0.148731,'Underreported due to incomplete data'
HI,HI,2017,October,'Number of Drug Overdose Deaths',199,205,100,0.131625,'Underreported due to incomplete data'
HI,HI,2017,November,'Number of Drug Overdose Deaths',201,205,100,0.087298,'Underreported due to incomplete data'
HI,HI,2017,December,'Number of Drug Overdose Deaths',202,203,100,0.03474,'Underreported due to incomplete data'
HI,HI,2018,January,'Number of Drug Overdose Deaths',202,203,100,0.034719,'Underreported due to incomplete data'
HI,HI,2018,February,'Number of Drug Overdose Deaths',213,215,100,0.034542,'Underreported due to incomplete data'
HI,HI,2018,March,'Number of Drug Overdose Deaths',220,222,100,0.042885,'Underreported due to incomplete data'
HI,HI,2018,April,'Number of Drug Overdose Deaths',232,234,100,0.042841,'Underreported due to incomplete data'
IA,IA,2015,January,'Number of Deaths',29177,?,100,0.013709,?
IA,IA,2015,February,'Number of Deaths',29203,?,100,0.013697,?
IA,IA,2015,March,'Number of Deaths',29380,?,100,0.013615,?
IA,IA,2015,April,'Number of Deaths',29412,?,100,0.0102,?
IA,IA,2015,May,'Number of Deaths',29462,?,100,0.010183,?
IA,IA,2015,June,'Number of Deaths',29533,?,100,0.010158,?
IA,IA,2015,July,'Number of Deaths',29649,?,100,0.010118,?
IA,IA,2015,August,'Number of Deaths',29667,?,100,0.010112,?
IA,IA,2015,September,'Number of Deaths',29678,?,100,0.010108,?
IA,IA,2015,October,'Number of Deaths',29692,?,100,0.006736,?
IA,IA,2015,November,'Number of Deaths',29599,?,100,0.003378,?
IA,IA,2015,December,'Number of Deaths',29291,?,100,0,?
IA,IA,2016,January,'Number of Deaths',29031,?,100,0.003445,?
IA,IA,2016,February,'Number of Deaths',29156,?,100,0.00343,?
IA,IA,2016,March,'Number of Deaths',28911,?,100,0.003459,?
IA,IA,2016,April,'Number of Deaths',28908,?,100,0.003459,?
IA,IA,2016,May,'Number of Deaths',28909,?,100,0.003459,?
IA,IA,2016,June,'Number of Deaths',28863,?,100,0.003465,?
IA,IA,2016,July,'Number of Deaths',28746,?,100,0.003479,?
IA,IA,2016,August,'Number of Deaths',28760,?,100,0.006954,?
IA,IA,2016,September,'Number of Deaths',28822,?,100,0.006939,?
IA,IA,2016,October,'Number of Deaths',28956,?,100,0.006907,?
IA,IA,2016,November,'Number of Deaths',29018,?,100,0.006892,?
IA,IA,2016,December,'Number of Deaths',29318,?,100,0.006822,?
IA,IA,2017,January,'Number of Deaths',29622,?,100,0.003376,'Underreported due to incomplete data'
IA,IA,2017,February,'Number of Deaths',29704,?,100,0.003367,'Underreported due to incomplete data'
IA,IA,2017,March,'Number of Deaths',29946,?,100,0.010018,'Underreported due to incomplete data'
IA,IA,2017,April,'Number of Deaths',30000,?,100,0.01,'Underreported due to incomplete data'
IA,IA,2017,May,'Number of Deaths',30122,?,100,0.009959,'Underreported due to incomplete data'
IA,IA,2017,June,'Number of Deaths',30214,?,100,0.009929,'Underreported due to incomplete data'
IA,IA,2017,July,'Number of Deaths',30211,?,100,0.00993,'Underreported due to incomplete data'
IA,IA,2017,August,'Number of Deaths',30110,?,100,0.006642,'Underreported due to incomplete data'
IA,IA,2017,September,'Number of Deaths',30123,?,100,0.006639,'Underreported due to incomplete data'
IA,IA,2017,October,'Number of Deaths',30136,?,100,0.006637,'Underreported due to incomplete data'
IA,IA,2017,November,'Number of Deaths',30221,?,100,0.006618,'Underreported due to incomplete data'
IA,IA,2017,December,'Number of Deaths',30243,?,100,0.006613,'Underreported due to incomplete data'
IA,IA,2018,January,'Number of Deaths',30145,?,100,0.006635,'Underreported due to incomplete data'
IA,IA,2018,February,'Number of Deaths',30192,?,100,0.006624,'Underreported due to incomplete data'
IA,IA,2018,March,'Number of Deaths',30106,?,100,0,'Underreported due to incomplete data'
IA,IA,2018,April,'Number of Deaths',30142,?,100,0,'Underreported due to incomplete data'
IA,IA,2015,January,'Number of Drug Overdose Deaths',274,276,100,0.013709,?
IA,IA,2015,February,'Number of Drug Overdose Deaths',274,276,100,0.013697,?
IA,IA,2015,March,'Number of Drug Overdose Deaths',272,274,100,0.013615,?
IA,IA,2015,April,'Number of Drug Overdose Deaths',265,267,100,0.0102,?
IA,IA,2015,May,'Number of Drug Overdose Deaths',277,279,100,0.010183,?
IA,IA,2015,June,'Number of Drug Overdose Deaths',289,291,100,0.010158,?
IA,IA,2015,July,'Number of Drug Overdose Deaths',298,300,100,0.010118,?
IA,IA,2015,August,'Number of Drug Overdose Deaths',296,298,100,0.010112,?
IA,IA,2015,September,'Number of Drug Overdose Deaths',311,313,100,0.010108,?
IA,IA,2015,October,'Number of Drug Overdose Deaths',307,309,100,0.006736,?
IA,IA,2015,November,'Number of Drug Overdose Deaths',308,310,100,0.003378,?
IA,IA,2015,December,'Number of Drug Overdose Deaths',300,302,100,0,?
IA,IA,2016,January,'Number of Drug Overdose Deaths',303,305,100,0.003445,?
IA,IA,2016,February,'Number of Drug Overdose Deaths',304,306,100,0.00343,?
IA,IA,2016,March,'Number of Drug Overdose Deaths',309,311,100,0.003459,?
IA,IA,2016,April,'Number of Drug Overdose Deaths',316,318,100,0.003459,?
IA,IA,2016,May,'Number of Drug Overdose Deaths',318,320,100,0.003459,?
IA,IA,2016,June,'Number of Drug Overdose Deaths',310,312,100,0.003465,?
IA,IA,2016,July,'Number of Drug Overdose Deaths',304,306,100,0.003479,?
IA,IA,2016,August,'Number of Drug Overdose Deaths',309,311,100,0.006954,?
IA,IA,2016,September,'Number of Drug Overdose Deaths',306,308,100,0.006939,?
IA,IA,2016,October,'Number of Drug Overdose Deaths',313,315,100,0.006907,?
IA,IA,2016,November,'Number of Drug Overdose Deaths',319,321,100,0.006892,?
IA,IA,2016,December,'Number of Drug Overdose Deaths',314,316,100,0.006822,?
IA,IA,2017,January,'Number of Drug Overdose Deaths',325,324,100,0.003376,'Underreported due to incomplete data'
IA,IA,2017,February,'Number of Drug Overdose Deaths',330,330,100,0.003367,'Underreported due to incomplete data'
IA,IA,2017,March,'Number of Drug Overdose Deaths',330,331,100,0.010018,'Underreported due to incomplete data'
IA,IA,2017,April,'Number of Drug Overdose Deaths',319,320,100,0.01,'Underreported due to incomplete data'
IA,IA,2017,May,'Number of Drug Overdose Deaths',322,323,100,0.009959,'Underreported due to incomplete data'
IA,IA,2017,June,'Number of Drug Overdose Deaths',332,334,100,0.009929,'Underreported due to incomplete data'
IA,IA,2017,July,'Number of Drug Overdose Deaths',334,337,100,0.00993,'Underreported due to incomplete data'
IA,IA,2017,August,'Number of Drug Overdose Deaths',338,342,100,0.006642,'Underreported due to incomplete data'
IA,IA,2017,September,'Number of Drug Overdose Deaths',334,338,100,0.006639,'Underreported due to incomplete data'
IA,IA,2017,October,'Number of Drug Overdose Deaths',338,341,100,0.006637,'Underreported due to incomplete data'
IA,IA,2017,November,'Number of Drug Overdose Deaths',340,342,100,0.006618,'Underreported due to incomplete data'
IA,IA,2017,December,'Number of Drug Overdose Deaths',341,341,100,0.006613,'Underreported due to incomplete data'
IA,IA,2018,January,'Number of Drug Overdose Deaths',336,335,100,0.006635,'Underreported due to incomplete data'
IA,IA,2018,February,'Number of Drug Overdose Deaths',331,332,100,0.006624,'Underreported due to incomplete data'
IA,IA,2018,March,'Number of Drug Overdose Deaths',326,326,100,0,'Underreported due to incomplete data'
IA,IA,2018,April,'Number of Drug Overdose Deaths',325,325,100,0,'Underreported due to incomplete data'
ID,ID,2015,January,'Number of Deaths',12667,?,100,0,?
ID,ID,2015,February,'Number of Deaths',12669,?,100,0,?
ID,ID,2015,March,'Number of Deaths',12693,?,100,0,?
ID,ID,2015,April,'Number of Deaths',12753,?,100,0.007841,?
ID,ID,2015,May,'Number of Deaths',12849,?,100,0.007783,?
ID,ID,2015,June,'Number of Deaths',12831,?,100,0.007794,?
ID,ID,2015,July,'Number of Deaths',12917,?,100,0.007742,?
ID,ID,2015,August,'Number of Deaths',12836,?,100,0.007791,?
ID,ID,2015,September,'Number of Deaths',12782,?,100,0.007824,?
ID,ID,2015,October,'Number of Deaths',12892,?,100,0.007757,?
ID,ID,2015,November,'Number of Deaths',12905,?,100,0.023247,?
ID,ID,2015,December,'Number of Deaths',12987,?,100,0.0308,?
ID,ID,2016,January,'Number of Deaths',12912,?,100,0.030979,?
ID,ID,2016,February,'Number of Deaths',12987,?,100,0.0308,?
ID,ID,2016,March,'Number of Deaths',13036,?,100,0.030684,?
ID,ID,2016,April,'Number of Deaths',13093,?,100,0.022913,?
ID,ID,2016,May,'Number of Deaths',13131,?,100,0.022847,?
ID,ID,2016,June,'Number of Deaths',13221,?,100,0.045382,?
ID,ID,2016,July,'Number of Deaths',13228,?,100,0.045358,?
ID,ID,2016,August,'Number of Deaths',13283,?,100,0.045171,?
ID,ID,2016,September,'Number of Deaths',13227,?,100,0.045362,?
ID,ID,2016,October,'Number of Deaths',13205,?,100,0.045437,?
ID,ID,2016,November,'Number of Deaths',13190,?,100,0.068234,?
ID,ID,2016,December,'Number of Deaths',13297,?,100,0.067684,?
ID,ID,2017,January,'Number of Deaths',13479,?,100,0.066771,'Underreported due to incomplete data'
ID,ID,2017,February,'Number of Deaths',13530,?,100,0.066519,'Underreported due to incomplete data'
ID,ID,2017,March,'Number of Deaths',13601,?,100,0.066172,'Underreported due to incomplete data'
ID,ID,2017,April,'Number of Deaths',13619,?,100,0.066084,'Underreported due to incomplete data'
ID,ID,2017,May,'Number of Deaths',13588,?,100,0.073594,'Underreported due to incomplete data'
ID,ID,2017,June,'Number of Deaths',13581,?,100,0.058906,'Underreported due to incomplete data'
ID,ID,2017,July,'Number of Deaths',13622,?,100,0.058729,'Underreported due to incomplete data'
ID,ID,2017,August,'Number of Deaths',13657,?,100,0.058578,'Underreported due to incomplete data'
ID,ID,2017,September,'Number of Deaths',13770,?,100,0.058097,'Underreported due to incomplete data'
ID,ID,2017,October,'Number of Deaths',13865,?,100,0.064912,'Underreported due to incomplete data'
ID,ID,2017,November,'Number of Deaths',13937,?,100,0.028701,'Underreported due to incomplete data'
ID,ID,2017,December,'Number of Deaths',13909,?,100,0.021569,'Underreported due to incomplete data'
ID,ID,2018,January,'Number of Deaths',13901,?,100,0.028775,'Underreported due to incomplete data'
ID,ID,2018,February,'Number of Deaths',13929,?,100,0.028717,'Underreported due to incomplete data'
ID,ID,2018,March,'Number of Deaths',13965,?,100,0.028643,'Underreported due to incomplete data'
ID,ID,2018,April,'Number of Deaths',13985,?,100,0.050054,'Underreported due to incomplete data'
ID,ID,2015,January,'Number of Drug Overdose Deaths',209,210,100,0,?
ID,ID,2015,February,'Number of Drug Overdose Deaths',206,207,100,0,?
ID,ID,2015,March,'Number of Drug Overdose Deaths',216,217,100,0,?
ID,ID,2015,April,'Number of Drug Overdose Deaths',219,221,100,0.007841,?
ID,ID,2015,May,'Number of Drug Overdose Deaths',213,215,100,0.007783,?
ID,ID,2015,June,'Number of Drug Overdose Deaths',217,219,100,0.007794,?
ID,ID,2015,July,'Number of Drug Overdose Deaths',220,222,100,0.007742,?
ID,ID,2015,August,'Number of Drug Overdose Deaths',218,220,100,0.007791,?
ID,ID,2015,September,'Number of Drug Overdose Deaths',214,216,100,0.007824,?
ID,ID,2015,October,'Number of Drug Overdose Deaths',215,217,100,0.007757,?
ID,ID,2015,November,'Number of Drug Overdose Deaths',209,211,100,0.023247,?
ID,ID,2015,December,'Number of Drug Overdose Deaths',214,216,100,0.0308,?
ID,ID,2016,January,'Number of Drug Overdose Deaths',214,216,100,0.030979,?
ID,ID,2016,February,'Number of Drug Overdose Deaths',215,217,100,0.0308,?
ID,ID,2016,March,'Number of Drug Overdose Deaths',212,214,100,0.030684,?
ID,ID,2016,April,'Number of Drug Overdose Deaths',209,211,100,0.022913,?
ID,ID,2016,May,'Number of Drug Overdose Deaths',212,214,100,0.022847,?
ID,ID,2016,June,'Number of Drug Overdose Deaths',216,219,100,0.045382,?
ID,ID,2016,July,'Number of Drug Overdose Deaths',218,221,100,0.045358,?
ID,ID,2016,August,'Number of Drug Overdose Deaths',217,220,100,0.045171,?
ID,ID,2016,September,'Number of Drug Overdose Deaths',218,221,100,0.045362,?
ID,ID,2016,October,'Number of Drug Overdose Deaths',229,232,100,0.045437,?
ID,ID,2016,November,'Number of Drug Overdose Deaths',235,239,100,0.068234,?
ID,ID,2016,December,'Number of Drug Overdose Deaths',228,232,100,0.067684,?
ID,ID,2017,January,'Number of Drug Overdose Deaths',226,228,100,0.066771,'Underreported due to incomplete data'
ID,ID,2017,February,'Number of Drug Overdose Deaths',232,235,100,0.066519,'Underreported due to incomplete data'
ID,ID,2017,March,'Number of Drug Overdose Deaths',231,234,100,0.066172,'Underreported due to incomplete data'
ID,ID,2017,April,'Number of Drug Overdose Deaths',235,238,100,0.066084,'Underreported due to incomplete data'
ID,ID,2017,May,'Number of Drug Overdose Deaths',240,243,100,0.073594,'Underreported due to incomplete data'
ID,ID,2017,June,'Number of Drug Overdose Deaths',231,235,100,0.058906,'Underreported due to incomplete data'
ID,ID,2017,July,'Number of Drug Overdose Deaths',234,238,100,0.058729,'Underreported due to incomplete data'
ID,ID,2017,August,'Number of Drug Overdose Deaths',235,240,100,0.058578,'Underreported due to incomplete data'
ID,ID,2017,September,'Number of Drug Overdose Deaths',240,245,100,0.058097,'Underreported due to incomplete data'
ID,ID,2017,October,'Number of Drug Overdose Deaths',236,241,100,0.064912,'Underreported due to incomplete data'
ID,ID,2017,November,'Number of Drug Overdose Deaths',233,236,100,0.028701,'Underreported due to incomplete data'
ID,ID,2017,December,'Number of Drug Overdose Deaths',234,235,100,0.021569,'Underreported due to incomplete data'
ID,ID,2018,January,'Number of Drug Overdose Deaths',227,228,100,0.028775,'Underreported due to incomplete data'
ID,ID,2018,February,'Number of Drug Overdose Deaths',222,223,100,0.028717,'Underreported due to incomplete data'
ID,ID,2018,March,'Number of Drug Overdose Deaths',224,225,100,0.028643,'Underreported due to incomplete data'
ID,ID,2018,April,'Number of Drug Overdose Deaths',226,228,100,0.050054,'Underreported due to incomplete data'
IL,IL,2015,January,'Number of Deaths',103054,?,100,0.025229,?
IL,IL,2015,February,'Number of Deaths',103174,?,100,0.0252,?
IL,IL,2015,March,'Number of Deaths',103679,?,100,0.025077,?
IL,IL,2015,April,'Number of Deaths',104256,?,100,0.02302,?
IL,IL,2015,May,'Number of Deaths',104525,?,100,0.025831,?
IL,IL,2015,June,'Number of Deaths',104648,?,100,0.024845,?
IL,IL,2015,July,'Number of Deaths',104977,?,100,0.02572,?
IL,IL,2015,August,'Number of Deaths',105266,?,100,0.026599,?
IL,IL,2015,September,'Number of Deaths',105207,?,100,0.026614,?
IL,IL,2015,October,'Number of Deaths',105465,?,100,0.029394,?
IL,IL,2015,November,'Number of Deaths',105252,?,100,0.029453,?
IL,IL,2015,December,'Number of Deaths',103953,?,100,0.024049,?
IL,IL,2016,January,'Number of Deaths',103132,?,100,0.02521,?
IL,IL,2016,February,'Number of Deaths',103656,?,100,0.025083,?
IL,IL,2016,March,'Number of Deaths',103543,?,100,0.02511,?
IL,IL,2016,April,'Number of Deaths',103291,?,100,0.02614,?
IL,IL,2016,May,'Number of Deaths',103228,?,100,0.024218,?
IL,IL,2016,June,'Number of Deaths',103275,?,100,0.025176,?
IL,IL,2016,July,'Number of Deaths',103249,?,100,0.025182,?
IL,IL,2016,August,'Number of Deaths',103292,?,100,0.028076,?
IL,IL,2016,September,'Number of Deaths',103368,?,100,0.027088,?
IL,IL,2016,October,'Number of Deaths',103256,?,100,0.024212,?
IL,IL,2016,November,'Number of Deaths',103309,?,100,0.025167,?
IL,IL,2016,December,'Number of Deaths',104091,?,100,0.0269,?
IL,IL,2017,January,'Number of Deaths',104762,?,100,0.024818,'Underreported due to incomplete data'
IL,IL,2017,February,'Number of Deaths',104986,?,100,0.025718,'Underreported due to incomplete data'
IL,IL,2017,March,'Number of Deaths',105376,?,100,0.025623,'Underreported due to incomplete data'
IL,IL,2017,April,'Number of Deaths',105559,?,100,0.025578,'Underreported due to incomplete data'
IL,IL,2017,May,'Number of Deaths',105625,?,100,0.024615,'Underreported due to incomplete data'
IL,IL,2017,June,'Number of Deaths',105673,?,100,0.025551,'Underreported due to incomplete data'
IL,IL,2017,July,'Number of Deaths',105607,?,100,0.029354,'Underreported due to incomplete data'
IL,IL,2017,August,'Number of Deaths',105639,?,100,0.024612,'Underreported due to incomplete data'
